original_title,popularity,genre,release_year,budget_adj,revenue_adj,production_company,novel_based
Epic,1.874575,Adventure,2013,93603335.2740425,251256282.187847,Other,N
Epic,1.874575,Family,2013,93603335.2740425,251256282.187847,Other,N
Epic,1.874575,Fantasy,2013,93603335.2740425,251256282.187847,Other,N
Lone Survivor,1.821423,Action,2013,37441334.109617,139745661.953427,Universal,N
Lone Survivor,1.821423,Drama,2013,37441334.109617,139745661.953427,Universal,N
Lone Survivor,1.821423,Thriller,2013,37441334.109617,139745661.953427,Universal,N
Lone Survivor,1.821423,War,2013,37441334.109617,139745661.953427,Universal,N
Dallas Buyers Club,1.765514,Drama,2013,4680166.76370212,51667435.7740715,Universal,N
Dallas Buyers Club,1.765514,History,2013,4680166.76370212,51667435.7740715,Universal,N
R.I.P.D.,1.6898689999999998,Fantasy,2013,121684335.856255,57705052.1464181,Universal,N
R.I.P.D.,1.6898689999999998,Action,2013,121684335.856255,57705052.1464181,Universal,N
R.I.P.D.,1.6898689999999998,Comedy,2013,121684335.856255,57705052.1464181,Universal,N
R.I.P.D.,1.6898689999999998,Crime,2013,121684335.856255,57705052.1464181,Universal,N
Planes,1.653164,Animation,2013,46801667.6370212,205729564.98786,Other,N
Planes,1.653164,Family,2013,46801667.6370212,205729564.98786,Other,N
Planes,1.653164,Adventure,2013,46801667.6370212,205729564.98786,Other,N
Planes,1.653164,Comedy,2013,46801667.6370212,205729564.98786,Other,N
Spring Breakers,1.626627,Drama,2013,4680166.76370212,29694987.9158094,Other,N
Spring Breakers,1.626627,Crime,2013,4680166.76370212,29694987.9158094,Other,N
The Call,1.559076,Thriller,2013,12168433.5856255,64186032.8847237,Other,N
Evil Dead,1.526466,Horror,2013,15912566.9965872,91303456.3967583,Other,N
Last Vegas,1.496605,Comedy,2013,26208933.8767319,125805175.890027,Other,N
The Family,1.483329,Crime,2013,28081000.5822127,34534225.1235096,Other,N
The Family,1.483329,Comedy,2013,28081000.5822127,34534225.1235096,Other,N
The Family,1.483329,Action,2013,28081000.5822127,34534225.1235096,Other,N
The Place Beyond the Pines,1.454579,Drama,2013,14040500.2911064,33215712.6302724,Other,N
The Place Beyond the Pines,1.454579,Crime,2013,14040500.2911064,33215712.6302724,Other,N
Grown Ups 2,1.447973,Comedy,2013,74882668.219234,231185521.810513,Other,N
The Hangover Part III,1.439458,Comedy,2013,96411435.3322638,338844141.086435,Other,N
The Croods,1.432796,Adventure,2013,126364502.619957,547746993.928888,Other,N
The Croods,1.432796,Animation,2013,126364502.619957,547746993.928888,Other,N
The Croods,1.432796,Comedy,2013,126364502.619957,547746993.928888,Other,N
The Croods,1.432796,Family,2013,126364502.619957,547746993.928888,Other,N
The Croods,1.432796,Fantasy,2013,126364502.619957,547746993.928888,Other,N
Homefront,1.419386,Action,2013,20592733.7602893,40304564.660248,Other,Y
Homefront,1.419386,Thriller,2013,20592733.7602893,40304564.660248,Other,Y
Escape Plan,1.41459,Action,2013,46801667.6370212,115052643.451791,Other,N
Escape Plan,1.41459,Thriller,2013,46801667.6370212,115052643.451791,Other,N
Carrie,1.412233,Drama,2013,28081000.5822127,77123801.6433002,Other,Y
Carrie,1.412233,Horror,2013,28081000.5822127,77123801.6433002,Other,Y
Captain Phillips,1.40572,Action,2013,51481834.4007234,88923168.5103404,Other,N
Captain Phillips,1.40572,Drama,2013,51481834.4007234,88923168.5103404,Other,N
Captain Phillips,1.40572,Thriller,2013,51481834.4007234,88923168.5103404,Other,N
The Counselor,1.388168,Thriller,2013,23400833.8185106,66467104.9798846,Other,N
The Counselor,1.388168,Crime,2013,23400833.8185106,66467104.9798846,Other,N
The Counselor,1.388168,Drama,2013,23400833.8185106,66467104.9798846,Other,N
White House Down,1.375772,Action,2013,140405002.911064,192230115.375471,Other,N
White House Down,1.375772,Drama,2013,140405002.911064,192230115.375471,Other,N
White House Down,1.375772,Thriller,2013,140405002.911064,192230115.375471,Other,N
Begin Again,1.366699,Comedy,2013,7488266.8219234,59405226.623035,Other,N
Begin Again,1.366699,Music,2013,7488266.8219234,59405226.623035,Other,N
Begin Again,1.366699,Romance,2013,7488266.8219234,59405226.623035,Other,N
Begin Again,1.366699,Drama,2013,7488266.8219234,59405226.623035,Other,N
The Big Wedding,1.363563,Comedy,2013,32761167.3459149,20423637.4630501,Other,N
Life of Crime,1.358934,Comedy,2013,11232400.2328851,1363496.38410316,Other,N
Life of Crime,1.358934,Crime,2013,11232400.2328851,1363496.38410316,Other,N
Jack the Giant Slayer,1.3317,Action,2013,182526503.784383,185042189.831308,Other,N
Jack the Giant Slayer,1.3317,Family,2013,182526503.784383,185042189.831308,Other,N
Jack the Giant Slayer,1.3317,Fantasy,2013,182526503.784383,185042189.831308,Other,N
Runner Runner,1.321896,Crime,2013,28081000.5822127,58611269.0927403,Other,N
Runner Runner,1.321896,Thriller,2013,28081000.5822127,58611269.0927403,Other,N
Runner Runner,1.321896,Drama,2013,28081000.5822127,58611269.0927403,Other,N
Bullet to the Head,1.319947,Action,2013,51481834.4007234,8882796.45580331,Other,N
Bullet to the Head,1.319947,Crime,2013,51481834.4007234,8882796.45580331,Other,N
Bullet to the Head,1.319947,Thriller,2013,51481834.4007234,8882796.45580331,Other,N
What If,1.316881,Drama,2013,10296366.8801447,7345053.71895411,Other,N
What If,1.316881,Comedy,2013,10296366.8801447,7345053.71895411,Other,N
What If,1.316881,Romance,2013,10296366.8801447,7345053.71895411,Other,N
Delivery Man,1.30454,Comedy,2013,24336867.171251,47891309.6791465,Other,N
This Is the End,1.302011,Action,2013,29953067.2876936,117978881.215495,Other,N
This Is the End,1.302011,Comedy,2013,29953067.2876936,117978881.215495,Other,N
Jackass Presents: Bad Grandpa,1.291008,Comedy,2013,14040500.2911064,142119382.629842,Paramount,N
Parker,1.290891,Action,2013,32761167.3459149,43260317.4276306,Other,N
Parker,1.290891,Crime,2013,32761167.3459149,43260317.4276306,Other,N
After Earth,1.28446,Science Fiction,2013,121684335.856255,228245299.708519,Other,N
After Earth,1.28446,Action,2013,121684335.856255,228245299.708519,Other,N
After Earth,1.28446,Adventure,2013,121684335.856255,228245299.708519,Other,N
The Heat,1.275381,Action,2013,40249434.1678383,148524324.698738,Other,N
The Heat,1.275381,Comedy,2013,40249434.1678383,148524324.698738,Other,N
The Heat,1.275381,Crime,2013,40249434.1678383,148524324.698738,Other,N
Saving Mr. Banks,1.261132,Comedy,2013,32761167.3459149,105345480.550163,Other,N
Saving Mr. Banks,1.261132,Drama,2013,32761167.3459149,105345480.550163,Other,N
Saving Mr. Banks,1.261132,History,2013,32761167.3459149,105345480.550163,Other,N
Kick-Ass 2,1.251506,Action,2013,26208933.8767319,27144967.2294723,Universal,N
Kick-Ass 2,1.251506,Adventure,2013,26208933.8767319,27144967.2294723,Universal,N
Kick-Ass 2,1.251506,Crime,2013,26208933.8767319,27144967.2294723,Universal,N
Oculus,1.227417,Horror,2013,4680166.76370212,41213778.7853657,Other,N
The Lone Ranger,1.21451,Action,2013,238688504.948808,83578333.8231908,Other,N
The Lone Ranger,1.21451,Adventure,2013,238688504.948808,83578333.8231908,Other,N
The Lone Ranger,1.21451,Western,2013,238688504.948808,83578333.8231908,Other,N
Gangster Squad,1.212556,Crime,2013,56162001.1644255,98471553.9464102,Other,N
Gangster Squad,1.212556,Drama,2013,56162001.1644255,98471553.9464102,Other,N
Gangster Squad,1.212556,Action,2013,56162001.1644255,98471553.9464102,Other,N
Gangster Squad,1.212556,Thriller,2013,56162001.1644255,98471553.9464102,Other,N
Identity Thief,1.200825,Comedy,2013,32761167.3459149,162837051.569822,Other,N
Identity Thief,1.200825,Crime,2013,32761167.3459149,162837051.569822,Other,N
Stoker,1.188033,Drama,2013,11232400.2328851,11304887.5917547,Other,N
Stoker,1.188033,Horror,2013,11232400.2328851,11304887.5917547,Other,N
Stoker,1.188033,Thriller,2013,11232400.2328851,11304887.5917547,Other,N
All Is Lost,1.134425,Action,2013,8424300.17466382,5717965.66255249,Other,N
All Is Lost,1.134425,Adventure,2013,8424300.17466382,5717965.66255249,Other,N
All Is Lost,1.134425,Drama,2013,8424300.17466382,5717965.66255249,Other,N
Texas Chainsaw 3D,1.120621,Horror,2013,18720667.0548085,44220036.1683287,Other,N
Texas Chainsaw 3D,1.120621,Thriller,2013,18720667.0548085,44220036.1683287,Other,N
The Spectacular Now,1.116296,Comedy,2013,2340083.38185106,6416144.5160614,Other,N
The Spectacular Now,1.116296,Drama,2013,2340083.38185106,6416144.5160614,Other,N
The Spectacular Now,1.116296,Romance,2013,2340083.38185106,6416144.5160614,Other,N
Trance,1.114792,Thriller,2013,18720667.0548085,22709637.7738132,Other,N
Trance,1.114792,Crime,2013,18720667.0548085,22709637.7738132,Other,N
Trance,1.114792,Drama,2013,18720667.0548085,22709637.7738132,Other,N
Trance,1.114792,Mystery,2013,18720667.0548085,22709637.7738132,Other,N
Anchorman 2: The Legend Continues,1.108437,Comedy,2013,46801667.6370212,162541269.710522,Paramount,N
Oz: The Great and Powerful,1.094958,Fantasy,2013,187206670.548085,460405366.092005,Other,N
Oz: The Great and Powerful,1.094958,Adventure,2013,187206670.548085,460405366.092005,Other,N
Oz: The Great and Powerful,1.094958,Family,2013,187206670.548085,460405366.092005,Other,N
Turbo,1.089268,Animation,2013,126364502.619957,264495582.858608,Other,N
Turbo,1.089268,Family,2013,126364502.619957,264495582.858608,Other,N
Redemption,1.078745,Action,2013,18720667.0548085,7818578.9516052,Other,N
Redemption,1.078745,Thriller,2013,18720667.0548085,7818578.9516052,Other,N
Pain & Gain,1.07557,Thriller,2013,23400833.8185106,80662946.5581118,Paramount,N
Pain & Gain,1.07557,Crime,2013,23400833.8185106,80662946.5581118,Paramount,N
Pain & Gain,1.07557,Action,2013,23400833.8185106,80662946.5581118,Paramount,N
The Host,1.06549,Action,2013,41185467.5205787,59276372.2716968,Other,Y
The Host,1.06549,Adventure,2013,41185467.5205787,59276372.2716968,Other,Y
The Host,1.06549,Romance,2013,41185467.5205787,59276372.2716968,Other,Y
The Host,1.06549,Science Fiction,2013,41185467.5205787,59276372.2716968,Other,Y
The Host,1.06549,Thriller,2013,41185467.5205787,59276372.2716968,Other,Y
Oldboy,1.064357,Drama,2013,28081000.5822127,4550078.72040497,Other,N
Oldboy,1.064357,Thriller,2013,28081000.5822127,4550078.72040497,Other,N
Oldboy,1.064357,Mystery,2013,28081000.5822127,4550078.72040497,Other,N
Oldboy,1.064357,Action,2013,28081000.5822127,4550078.72040497,Other,N
Labor Day,1.055997,Drama,2013,16848600.3493276,18978836.2858945,Other,N
Mama,1.054366,Horror,2013,14040500.2911064,137126799.758129,Universal,N
The Physician,1.047604,Adventure,2013,29953067.2876936,53619956.4182871,Other,N
The Physician,1.047604,Drama,2013,29953067.2876936,53619956.4182871,Other,N
The Physician,1.047604,History,2013,29953067.2876936,53619956.4182871,Other,N
Admission,1.047374,Comedy,2013,12168433.5856255,16848600.3493276,Other,N
Admission,1.047374,Drama,2013,12168433.5856255,16848600.3493276,Other,N
Admission,1.047374,Romance,2013,12168433.5856255,16848600.3493276,Other,N
The Butler,1.031715,Drama,2013,23400833.8185106,108507022.122212,Other,N
Movie 43,1.020237,Comedy,2013,5616200.11644255,30363974.6971464,Other,N
21 & Over,1.010837,Comedy,2013,12168433.5856255,44991072.1138816,Other,N
Escape from Planet Earth,1.002527,Animation,2013,37441334.109617,69825881.8838233,Other,N
Escape from Planet Earth,1.002527,Comedy,2013,37441334.109617,69825881.8838233,Other,N
Escape from Planet Earth,1.002527,Adventure,2013,37441334.109617,69825881.8838233,Other,N
Escape from Planet Earth,1.002527,Family,2013,37441334.109617,69825881.8838233,Other,N
Escape from Planet Earth,1.002527,Science Fiction,2013,37441334.109617,69825881.8838233,Other,N
Grudge Match,0.983805,Comedy,2013,37441334.109617,42034693.140186,Other,N
Belle,0.976612,Drama,2013,10202763.5448706,15449661.062323,Other,N
Machete Kills,0.968034,Action,2013,11232400.2328851,14048139.2592981,Other,N
Machete Kills,0.968034,Crime,2013,11232400.2328851,14048139.2592981,Other,N
Machete Kills,0.968034,Thriller,2013,11232400.2328851,14048139.2592981,Other,N
Safe Haven,0.96795,Romance,2013,26208933.8767319,91351370.0720184,Other,Y
Bad Words,0.941711,Comedy,2013,8892316.85103404,7301060.15137531,Other,N
The Bling Ring,0.939402,Drama,2013,14040500.2911064,17921043.7146296,Other,N
The Bling Ring,0.939402,Crime,2013,14040500.2911064,17921043.7146296,Other,N
Empire State,0.937954,Action,2013,10296366.8801447,3406548.3021291,Other,N
Empire State,0.937954,Drama,2013,10296366.8801447,3406548.3021291,Other,N
Behind the Candelabra,0.934716,Drama,2013,21528767.1130298,14602120.3027506,Other,Y
Behind the Candelabra,0.934716,Romance,2013,21528767.1130298,14602120.3027506,Other,Y
Cloudy with a Chance of Meatballs 2,0.932599,Animation,2013,73010601.5137531,232496289.56379,Other,N
Cloudy with a Chance of Meatballs 2,0.932599,Family,2013,73010601.5137531,232496289.56379,Other,N
Cloudy with a Chance of Meatballs 2,0.932599,Comedy,2013,73010601.5137531,232496289.56379,Other,N
Blue Jasmine,0.92639,Comedy,2013,16848600.3493276,91268382.2909978,Other,N
Blue Jasmine,0.92639,Drama,2013,16848600.3493276,91268382.2909978,Other,N
Third Person,0.921438,Drama,2013,26208933.8767319,956062.594422364,Other,N
Third Person,0.921438,Romance,2013,26208933.8767319,956062.594422364,Other,N
A Haunted House,0.8924549999999999,Comedy,2013,2340083.38185106,56294621.1779418,Other,N
A Haunted House,0.8924549999999999,Horror,2013,2340083.38185106,56294621.1779418,Other,N
Only God Forgives,0.890458,Drama,2013,4492960.09315404,9676139.01218528,Other,N
Only God Forgives,0.890458,Thriller,2013,4492960.09315404,9676139.01218528,Other,N
Only God Forgives,0.890458,Crime,2013,4492960.09315404,9676139.01218528,Other,N
Side Effects,0.886993,Thriller,2013,28081000.5822127,59319014.2071142,Universal,N
Side Effects,0.886993,Crime,2013,28081000.5822127,59319014.2071142,Universal,N
Side Effects,0.886993,Drama,2013,28081000.5822127,59319014.2071142,Universal,N
La migliore offerta,0.8736879999999999,Drama,2013,12636450.2619957,18024139.3641338,Other,N
La migliore offerta,0.8736879999999999,Romance,2013,12636450.2619957,18024139.3641338,Other,N
La migliore offerta,0.8736879999999999,Crime,2013,12636450.2619957,18024139.3641338,Other,N
La migliore offerta,0.8736879999999999,Mystery,2013,12636450.2619957,18024139.3641338,Other,N
The Incredible Burt Wonderstone,0.869067,Comedy,2013,28081000.5822127,25682771.7445228,Other,N
Mud,0.8646969999999999,Drama,2013,9360333.52740425,20206807.2089545,Other,N
Adore,0.860381,Drama,2013,14976533.6438468,298577.790923846,Other,N
The Railway Man,0.859276,Drama,2013,16848600.3493276,20882176.8017238,Other,N
The Railway Man,0.859276,History,2013,16848600.3493276,20882176.8017238,Other,N
Broken City,0.8444659999999999,Thriller,2013,52417867.7534638,18440946.591809,Other,N
Broken City,0.8444659999999999,Crime,2013,52417867.7534638,18440946.591809,Other,N
Broken City,0.8444659999999999,Drama,2013,52417867.7534638,18440946.591809,Other,N
Walking With Dinosaurs,0.816581,Animation,2013,74882668.219234,118451761.521167,Other,N
Walking With Dinosaurs,0.816581,Family,2013,74882668.219234,118451761.521167,Other,N
Walking With Dinosaurs,0.816581,Adventure,2013,74882668.219234,118451761.521167,Other,N
No One Lives,0.7996449999999999,Horror,2013,2714496.72294723,70125.7467206071,Other,N
No One Lives,0.7996449999999999,Thriller,2013,2714496.72294723,70125.7467206071,Other,N
Welcome to the Punch,0.794369,Action,2013,7956283.49829361,9123.51708916092,Other,N
Welcome to the Punch,0.794369,Adventure,2013,7956283.49829361,9123.51708916092,Other,N
Welcome to the Punch,0.794369,Crime,2013,7956283.49829361,9123.51708916092,Other,N
Beautiful Creatures,0.787443,Fantasy,2013,56162001.1644255,56210804.0713707,Other,N
Beautiful Creatures,0.787443,Drama,2013,56162001.1644255,56210804.0713707,Other,N
Beautiful Creatures,0.787443,Romance,2013,56162001.1644255,56210804.0713707,Other,N
The Frozen Ground,0.784571,Thriller,2013,25478827.8615944,5145329.47437983,Other,N
The Frozen Ground,0.784571,Crime,2013,25478827.8615944,5145329.47437983,Other,N
The Smurfs 2,0.782462,Fantasy,2013,98283502.0377446,325209978.489954,Other,N
The Smurfs 2,0.782462,Family,2013,98283502.0377446,325209978.489954,Other,N
The Smurfs 2,0.782462,Comedy,2013,98283502.0377446,325209978.489954,Other,N
The Smurfs 2,0.782462,Animation,2013,98283502.0377446,325209978.489954,Other,N
The Immigrant,0.7794479999999999,Drama,2013,14976533.6438468,5492349.79940805,Other,N
The Immigrant,0.7794479999999999,Romance,2013,14976533.6438468,5492349.79940805,Other,N
42,0.774149,Drama,2013,37441334.109617,88942088.5524993,Other,N
Lovelace,0.765495,Drama,2013,9360333.52740425,1484157.63550487,Other,N
The Way Way Back,0.7523270000000001,Comedy,2013,4305753.42260595,21714712.0106184,Other,N
The Way Way Back,0.7523270000000001,Drama,2013,4305753.42260595,21714712.0106184,Other,N
The Fifth Estate,0.751379,Drama,2013,26208933.8767319,8007772.82096116,Other,N
The Fifth Estate,0.751379,Thriller,2013,26208933.8767319,8007772.82096116,Other,N
The Adventurer: The Curse of the Midas Box,0.74452,Fantasy,2013,23400833.8185106,5989.67742418598,Other,Y
The Adventurer: The Curse of the Midas Box,0.74452,Adventure,2013,23400833.8185106,5989.67742418598,Other,Y
The Adventurer: The Curse of the Midas Box,0.74452,Family,2013,23400833.8185106,5989.67742418598,Other,Y
Blood Ties,0.744185,Thriller,2013,23868850.4948808,2260962.35461062,Other,N
Blood Ties,0.744185,Crime,2013,23868850.4948808,2260962.35461062,Other,N
Blood Ties,0.744185,Drama,2013,23868850.4948808,2260962.35461062,Other,N
